window_id,site_id,split,context_start,context_end,forecast_origin,target_start,target_end,shuffle_source_window_id,shuffle_source_origin
site6_start12620,6,test,2022-06-11 20:00:00,2022-06-12 19:00:00,2022-06-12 19:00:00,2022-06-12 20:00:00,2022-06-13 19:00:00,site9_start10410,2022-03-12 17:00:00
site6_start12621,6,test,2022-06-11 21:00:00,2022-06-12 20:00:00,2022-06-12 20:00:00,2022-06-12 21:00:00,2022-06-13 20:00:00,site1_start10873,2022-04-01 00:00:00
site6_start12622,6,test,2022-06-11 22:00:00,2022-06-12 21:00:00,2022-06-12 21:00:00,2022-06-12 22:00:00,2022-06-13 21:00:00,site0_start11047,2022-04-08 06:00:00
site6_start12623,6,test,2022-06-11 23:00:00,2022-06-12 22:00:00,2022-06-12 22:00:00,2022-06-12 23:00:00,2022-06-13 22:00:00,site3_start11955,2022-05-16 02:00:00
site6_start12624,6,test,2022-06-12 00:00:00,2022-06-12 23:00:00,2022-06-12 23:00:00,2022-06-13 00:00:00,2022-06-13 23:00:00,site2_start10422,2022-03-13 05:00:00
site6_start12625,6,test,2022-06-12 01:00:00,2022-06-13 00:00:00,2022-06-13 00:00:00,2022-06-13 01:00:00,2022-06-14 00:00:00,site6_start11028,2022-04-07 11:00:00
site6_start12626,6,test,2022-06-12 02:00:00,2022-06-13 01:00:00,2022-06-13 01:00:00,2022-06-13 02:00:00,2022-06-14 01:00:00,site9_start11039,2022-04-07 22:00:00
site6_start12627,6,test,2022-06-12 03:00:00,2022-06-13 02:00:00,2022-06-13 02:00:00,2022-06-13 03:00:00,2022-06-14 02:00:00,site0_start12173,2022-05-25 04:00:00
site6_start12628,6,test,2022-06-12 04:00:00,2022-06-13 03:00:00,2022-06-13 03:00:00,2022-06-13 04:00:00,2022-06-14 03:00:00,site2_start11047,2022-04-08 06:00:00
site6_start12629,6,test,2022-06-12 05:00:00,2022-06-13 04:00:00,2022-06-13 04:00:00,2022-06-13 05:00:00,2022-06-14 04:00:00,site0_start11284,2022-04-18 03:00:00
site6_start12630,6,test,2022-06-12 06:00:00,2022-06-13 05:00:00,2022-06-13 05:00:00,2022-06-13 06:00:00,2022-06-14 05:00:00,site8_start12619,2022-06-12 18:00:00
site6_start12631,6,test,2022-06-12 07:00:00,2022-06-13 06:00:00,2022-06-13 06:00:00,2022-06-13 07:00:00,2022-06-14 06:00:00,site0_start11519,2022-04-27 22:00:00
site6_start12632,6,test,2022-06-12 08:00:00,2022-06-13 07:00:00,2022-06-13 07:00:00,2022-06-13 08:00:00,2022-06-14 07:00:00,site2_start10471,2022-03-15 06:00:00
site6_start12633,6,test,2022-06-12 09:00:00,2022-06-13 08:00:00,2022-06-13 08:00:00,2022-06-13 09:00:00,2022-06-14 08:00:00,site6_start10882,2022-04-01 09:00:00
site6_start12634,6,test,2022-06-12 10:00:00,2022-06-13 09:00:00,2022-06-13 09:00:00,2022-06-13 10:00:00,2022-06-14 09:00:00,site4_start12459,2022-06-06 02:00:00
site6_start12635,6,test,2022-06-12 11:00:00,2022-06-13 10:00:00,2022-06-13 10:00:00,2022-06-13 11:00:00,2022-06-14 10:00:00,site9_start10412,2022-03-12 19:00:00
site6_start12636,6,test,2022-06-12 12:00:00,2022-06-13 11:00:00,2022-06-13 11:00:00,2022-06-13 12:00:00,2022-06-14 11:00:00,site7_start12702,2022-06-16 05:00:00
site6_start12637,6,test,2022-06-12 13:00:00,2022-06-13 12:00:00,2022-06-13 12:00:00,2022-06-13 13:00:00,2022-06-14 12:00:00,site1_start10686,2022-03-24 05:00:00
site6_start12638,6,test,2022-06-12 14:00:00,2022-06-13 13:00:00,2022-06-13 13:00:00,2022-06-13 14:00:00,2022-06-14 13:00:00,site8_start12090,2022-05-21 17:00:00
site6_start12639,6,test,2022-06-12 15:00:00,2022-06-13 14:00:00,2022-06-13 14:00:00,2022-06-13 15:00:00,2022-06-14 14:00:00,site4_start10942,2022-04-03 21:00:00
site6_start12640,6,test,2022-06-12 16:00:00,2022-06-13 15:00:00,2022-06-13 15:00:00,2022-06-13 16:00:00,2022-06-14 15:00:00,site5_start11039,2022-04-07 22:00:00
site6_start12641,6,test,2022-06-12 17:00:00,2022-06-13 16:00:00,2022-06-13 16:00:00,2022-06-13 17:00:00,2022-06-14 16:00:00,site4_start10737,2022-03-26 08:00:00
site6_start12642,6,test,2022-06-12 18:00:00,2022-06-13 17:00:00,2022-06-13 17:00:00,2022-06-13 18:00:00,2022-06-14 17:00:00,site7_start10747,2022-03-26 18:00:00
site6_start12643,6,test,2022-06-12 19:00:00,2022-06-13 18:00:00,2022-06-13 18:00:00,2022-06-13 19:00:00,2022-06-14 18:00:00,site5_start10303,2022-03-08 06:00:00
site6_start12644,6,test,2022-06-12 20:00:00,2022-06-13 19:00:00,2022-06-13 19:00:00,2022-06-13 20:00:00,2022-06-14 19:00:00,site2_start10893,2022-04-01 20:00:00
site6_start12645,6,test,2022-06-12 21:00:00,2022-06-13 20:00:00,2022-06-13 20:00:00,2022-06-13 21:00:00,2022-06-14 20:00:00,site7_start12571,2022-06-10 18:00:00
site6_start12646,6,test,2022-06-12 22:00:00,2022-06-13 21:00:00,2022-06-13 21:00:00,2022-06-13 22:00:00,2022-06-14 21:00:00,site7_start12306,2022-05-30 17:00:00
site6_start12647,6,test,2022-06-12 23:00:00,2022-06-13 22:00:00,2022-06-13 22:00:00,2022-06-13 23:00:00,2022-06-14 22:00:00,site0_start12772,2022-06-19 03:00:00
site6_start12648,6,test,2022-06-13 00:00:00,2022-06-13 23:00:00,2022-06-13 23:00:00,2022-06-14 00:00:00,2022-06-14 23:00:00,site4_start12769,2022-06-19 00:00:00
site6_start12649,6,test,2022-06-13 01:00:00,2022-06-14 00:00:00,2022-06-14 00:00:00,2022-06-14 01:00:00,2022-06-15 00:00:00,site4_start11706,2022-05-05 17:00:00
site6_start12650,6,test,2022-06-13 02:00:00,2022-06-14 01:00:00,2022-06-14 01:00:00,2022-06-14 02:00:00,2022-06-15 01:00:00,site5_start10595,2022-03-20 10:00:00
site6_start12651,6,test,2022-06-13 03:00:00,2022-06-14 02:00:00,2022-06-14 02:00:00,2022-06-14 03:00:00,2022-06-15 02:00:00,site6_start11688,2022-05-04 23:00:00
site6_start12652,6,test,2022-06-13 04:00:00,2022-06-14 03:00:00,2022-06-14 03:00:00,2022-06-14 04:00:00,2022-06-15 03:00:00,site2_start11267,2022-04-17 10:00:00
site6_start12653,6,test,2022-06-13 05:00:00,2022-06-14 04:00:00,2022-06-14 04:00:00,2022-06-14 05:00:00,2022-06-15 04:00:00,site1_start11351,2022-04-20 22:00:00
site6_start12654,6,test,2022-06-13 06:00:00,2022-06-14 05:00:00,2022-06-14 05:00:00,2022-06-14 06:00:00,2022-06-15 05:00:00,site2_start10291,2022-03-07 18:00:00
site6_start12655,6,test,2022-06-13 07:00:00,2022-06-14 06:00:00,2022-06-14 06:00:00,2022-06-14 07:00:00,2022-06-15 06:00:00,site8_start12527,2022-06-08 22:00:00
site6_start12656,6,test,2022-06-13 08:00:00,2022-06-14 07:00:00,2022-06-14 07:00:00,2022-06-14 08:00:00,2022-06-15 07:00:00,site5_start11936,2022-05-15 07:00:00
site6_start12657,6,test,2022-06-13 09:00:00,2022-06-14 08:00:00,2022-06-14 08:00:00,2022-06-14 09:00:00,2022-06-15 08:00:00,site5_start12680,2022-06-15 07:00:00
site6_start12658,6,test,2022-06-13 10:00:00,2022-06-14 09:00:00,2022-06-14 09:00:00,2022-06-14 10:00:00,2022-06-15 09:00:00,site9_start10494,2022-03-16 05:00:00
site6_start12659,6,test,2022-06-13 11:00:00,2022-06-14 10:00:00,2022-06-14 10:00:00,2022-06-14 11:00:00,2022-06-15 10:00:00,site7_start12754,2022-06-18 09:00:00
site6_start12660,6,test,2022-06-13 12:00:00,2022-06-14 11:00:00,2022-06-14 11:00:00,2022-06-14 12:00:00,2022-06-15 11:00:00,site0_start11535,2022-04-28 14:00:00
site6_start12661,6,test,2022-06-13 13:00:00,2022-06-14 12:00:00,2022-06-14 12:00:00,2022-06-14 13:00:00,2022-06-15 12:00:00,site9_start12526,2022-06-08 21:00:00
site6_start12662,6,test,2022-06-13 14:00:00,2022-06-14 13:00:00,2022-06-14 13:00:00,2022-06-14 14:00:00,2022-06-15 13:00:00,site6_start12187,2022-05-25 18:00:00
site6_start12663,6,test,2022-06-13 15:00:00,2022-06-14 14:00:00,2022-06-14 14:00:00,2022-06-14 15:00:00,2022-06-15 14:00:00,site0_start12352,2022-06-01 15:00:00
site6_start12664,6,test,2022-06-13 16:00:00,2022-06-14 15:00:00,2022-06-14 15:00:00,2022-06-14 16:00:00,2022-06-15 15:00:00,site9_start10805,2022-03-29 04:00:00
site6_start12665,6,test,2022-06-13 17:00:00,2022-06-14 16:00:00,2022-06-14 16:00:00,2022-06-14 17:00:00,2022-06-15 16:00:00,site9_start10723,2022-03-25 18:00:00
site6_start12666,6,test,2022-06-13 18:00:00,2022-06-14 17:00:00,2022-06-14 17:00:00,2022-06-14 18:00:00,2022-06-15 17:00:00,site3_start11655,2022-05-03 14:00:00
site6_start12667,6,test,2022-06-13 19:00:00,2022-06-14 18:00:00,2022-06-14 18:00:00,2022-06-14 19:00:00,2022-06-15 18:00:00,site0_start10525,2022-03-17 12:00:00
site6_start12668,6,test,2022-06-13 20:00:00,2022-06-14 19:00:00,2022-06-14 19:00:00,2022-06-14 20:00:00,2022-06-15 19:00:00,site6_start11145,2022-04-12 08:00:00
site6_start12669,6,test,2022-06-13 21:00:00,2022-06-14 20:00:00,2022-06-14 20:00:00,2022-06-14 21:00:00,2022-06-15 20:00:00,site3_start12771,2022-06-19 02:00:00
site6_start12670,6,test,2022-06-13 22:00:00,2022-06-14 21:00:00,2022-06-14 21:00:00,2022-06-14 22:00:00,2022-06-15 21:00:00,site2_start10581,2022-03-19 20:00:00
site6_start12671,6,test,2022-06-13 23:00:00,2022-06-14 22:00:00,2022-06-14 22:00:00,2022-06-14 23:00:00,2022-06-15 22:00:00,site4_start11037,2022-04-07 20:00:00
site6_start12672,6,test,2022-06-14 00:00:00,2022-06-14 23:00:00,2022-06-14 23:00:00,2022-06-15 00:00:00,2022-06-15 23:00:00,site5_start10550,2022-03-18 13:00:00
site6_start12673,6,test,2022-06-14 01:00:00,2022-06-15 00:00:00,2022-06-15 00:00:00,2022-06-15 01:00:00,2022-06-16 00:00:00,site7_start12374,2022-06-02 13:00:00
site6_start12674,6,test,2022-06-14 02:00:00,2022-06-15 01:00:00,2022-06-15 01:00:00,2022-06-15 02:00:00,2022-06-16 01:00:00,site6_start12436,2022-06-05 03:00:00
site6_start12675,6,test,2022-06-14 03:00:00,2022-06-15 02:00:00,2022-06-15 02:00:00,2022-06-15 03:00:00,2022-06-16 02:00:00,site6_start11601,2022-05-01 08:00:00
site6_start12676,6,test,2022-06-14 04:00:00,2022-06-15 03:00:00,2022-06-15 03:00:00,2022-06-15 04:00:00,2022-06-16 03:00:00,site7_start11087,2022-04-09 22:00:00
site6_start12677,6,test,2022-06-14 05:00:00,2022-06-15 04:00:00,2022-06-15 04:00:00,2022-06-15 05:00:00,2022-06-16 04:00:00,site8_start10892,2022-04-01 19:00:00
site6_start12678,6,test,2022-06-14 06:00:00,2022-06-15 05:00:00,2022-06-15 05:00:00,2022-06-15 06:00:00,2022-06-16 05:00:00,site8_start10352,2022-03-10 07:00:00
site6_start12679,6,test,2022-06-14 07:00:00,2022-06-15 06:00:00,2022-06-15 06:00:00,2022-06-15 07:00:00,2022-06-16 06:00:00,site9_start11863,2022-05-12 06:00:00
site6_start12680,6,test,2022-06-14 08:00:00,2022-06-15 07:00:00,2022-06-15 07:00:00,2022-06-15 08:00:00,2022-06-16 07:00:00,site7_start12061,2022-05-20 12:00:00
site6_start12681,6,test,2022-06-14 09:00:00,2022-06-15 08:00:00,2022-06-15 08:00:00,2022-06-15 09:00:00,2022-06-16 08:00:00,site7_start11861,2022-05-12 04:00:00
site6_start12682,6,test,2022-06-14 10:00:00,2022-06-15 09:00:00,2022-06-15 09:00:00,2022-06-15 10:00:00,2022-06-16 09:00:00,site1_start12587,2022-06-11 10:00:00
site6_start12683,6,test,2022-06-14 11:00:00,2022-06-15 10:00:00,2022-06-15 10:00:00,2022-06-15 11:00:00,2022-06-16 10:00:00,site5_start11911,2022-05-14 06:00:00
site6_start12684,6,test,2022-06-14 12:00:00,2022-06-15 11:00:00,2022-06-15 11:00:00,2022-06-15 12:00:00,2022-06-16 11:00:00,site0_start12429,2022-06-04 20:00:00
site6_start12685,6,test,2022-06-14 13:00:00,2022-06-15 12:00:00,2022-06-15 12:00:00,2022-06-15 13:00:00,2022-06-16 12:00:00,site4_start12682,2022-06-15 09:00:00
site6_start12686,6,test,2022-06-14 14:00:00,2022-06-15 13:00:00,2022-06-15 13:00:00,2022-06-15 14:00:00,2022-06-16 13:00:00,site0_start10541,2022-03-18 04:00:00
site6_start12687,6,test,2022-06-14 15:00:00,2022-06-15 14:00:00,2022-06-15 14:00:00,2022-06-15 15:00:00,2022-06-16 14:00:00,site8_start10579,2022-03-19 18:00:00
site6_start12688,6,test,2022-06-14 16:00:00,2022-06-15 15:00:00,2022-06-15 15:00:00,2022-06-15 16:00:00,2022-06-16 15:00:00,site2_start11076,2022-04-09 11:00:00
site6_start12689,6,test,2022-06-14 17:00:00,2022-06-15 16:00:00,2022-06-15 16:00:00,2022-06-15 17:00:00,2022-06-16 16:00:00,site7_start10627,2022-03-21 18:00:00
site6_start12690,6,test,2022-06-14 18:00:00,2022-06-15 17:00:00,2022-06-15 17:00:00,2022-06-15 18:00:00,2022-06-16 17:00:00,site7_start12477,2022-06-06 20:00:00
site6_start12691,6,test,2022-06-14 19:00:00,2022-06-15 18:00:00,2022-06-15 18:00:00,2022-06-15 19:00:00,2022-06-16 18:00:00,site0_start11658,2022-05-03 17:00:00
site6_start12692,6,test,2022-06-14 20:00:00,2022-06-15 19:00:00,2022-06-15 19:00:00,2022-06-15 20:00:00,2022-06-16 19:00:00,site5_start10631,2022-03-21 22:00:00
site6_start12693,6,test,2022-06-14 21:00:00,2022-06-15 20:00:00,2022-06-15 20:00:00,2022-06-15 21:00:00,2022-06-16 20:00:00,site1_start10513,2022-03-17 00:00:00
site6_start12694,6,test,2022-06-14 22:00:00,2022-06-15 21:00:00,2022-06-15 21:00:00,2022-06-15 22:00:00,2022-06-16 21:00:00,site8_start10688,2022-03-24 07:00:00
site6_start12695,6,test,2022-06-14 23:00:00,2022-06-15 22:00:00,2022-06-15 22:00:00,2022-06-15 23:00:00,2022-06-16 22:00:00,site9_start11275,2022-04-17 18:00:00
site6_start12696,6,test,2022-06-15 00:00:00,2022-06-15 23:00:00,2022-06-15 23:00:00,2022-06-16 00:00:00,2022-06-16 23:00:00,site0_start10629,2022-03-21 20:00:00
site6_start12697,6,test,2022-06-15 01:00:00,2022-06-16 00:00:00,2022-06-16 00:00:00,2022-06-16 01:00:00,2022-06-17 00:00:00,site9_start10888,2022-04-01 15:00:00
site6_start12698,6,test,2022-06-15 02:00:00,2022-06-16 01:00:00,2022-06-16 01:00:00,2022-06-16 02:00:00,2022-06-17 01:00:00,site3_start11950,2022-05-15 21:00:00
site6_start12699,6,test,2022-06-15 03:00:00,2022-06-16 02:00:00,2022-06-16 02:00:00,2022-06-16 03:00:00,2022-06-17 02:00:00,site5_start10983,2022-04-05 14:00:00
site6_start12700,6,test,2022-06-15 04:00:00,2022-06-16 03:00:00,2022-06-16 03:00:00,2022-06-16 04:00:00,2022-06-17 03:00:00,site1_start11401,2022-04-23 00:00:00
site6_start12701,6,test,2022-06-15 05:00:00,2022-06-16 04:00:00,2022-06-16 04:00:00,2022-06-16 05:00:00,2022-06-17 04:00:00,site0_start12332,2022-05-31 19:00:00
site6_start12702,6,test,2022-06-15 06:00:00,2022-06-16 05:00:00,2022-06-16 05:00:00,2022-06-16 06:00:00,2022-06-17 05:00:00,site2_start12571,2022-06-10 18:00:00
site6_start12703,6,test,2022-06-15 07:00:00,2022-06-16 06:00:00,2022-06-16 06:00:00,2022-06-16 07:00:00,2022-06-17 06:00:00,site2_start12112,2022-05-22 15:00:00
site6_start12704,6,test,2022-06-15 08:00:00,2022-06-16 07:00:00,2022-06-16 07:00:00,2022-06-16 08:00:00,2022-06-17 07:00:00,site0_start12693,2022-06-15 20:00:00
site6_start12705,6,test,2022-06-15 09:00:00,2022-06-16 08:00:00,2022-06-16 08:00:00,2022-06-16 09:00:00,2022-06-17 08:00:00,site6_start12430,2022-06-04 21:00:00
site6_start12706,6,test,2022-06-15 10:00:00,2022-06-16 09:00:00,2022-06-16 09:00:00,2022-06-16 10:00:00,2022-06-17 09:00:00,site6_start11635,2022-05-02 18:00:00
site6_start12707,6,test,2022-06-15 11:00:00,2022-06-16 10:00:00,2022-06-16 10:00:00,2022-06-16 11:00:00,2022-06-17 10:00:00,site3_start10386,2022-03-11 17:00:00
site6_start12708,6,test,2022-06-15 12:00:00,2022-06-16 11:00:00,2022-06-16 11:00:00,2022-06-16 12:00:00,2022-06-17 11:00:00,site1_start10818,2022-03-29 17:00:00
site6_start12709,6,test,2022-06-15 13:00:00,2022-06-16 12:00:00,2022-06-16 12:00:00,2022-06-16 13:00:00,2022-06-17 12:00:00,site2_start11436,2022-04-24 11:00:00
site6_start12710,6,test,2022-06-15 14:00:00,2022-06-16 13:00:00,2022-06-16 13:00:00,2022-06-16 14:00:00,2022-06-17 13:00:00,site8_start10337,2022-03-09 16:00:00
site6_start12711,6,test,2022-06-15 15:00:00,2022-06-16 14:00:00,2022-06-16 14:00:00,2022-06-16 15:00:00,2022-06-17 14:00:00,site5_start10444,2022-03-14 03:00:00
site6_start12712,6,test,2022-06-15 16:00:00,2022-06-16 15:00:00,2022-06-16 15:00:00,2022-06-16 16:00:00,2022-06-17 15:00:00,site4_start11299,2022-04-18 18:00:00
site6_start12713,6,test,2022-06-15 17:00:00,2022-06-16 16:00:00,2022-06-16 16:00:00,2022-06-16 17:00:00,2022-06-17 16:00:00,site5_start12044,2022-05-19 19:00:00
site6_start12714,6,test,2022-06-15 18:00:00,2022-06-16 17:00:00,2022-06-16 17:00:00,2022-06-16 18:00:00,2022-06-17 17:00:00,site9_start11405,2022-04-23 04:00:00
site6_start12715,6,test,2022-06-15 19:00:00,2022-06-16 18:00:00,2022-06-16 18:00:00,2022-06-16 19:00:00,2022-06-17 18:00:00,site9_start10300,2022-03-08 03:00:00
site6_start12716,6,test,2022-06-15 20:00:00,2022-06-16 19:00:00,2022-06-16 19:00:00,2022-06-16 20:00:00,2022-06-17 19:00:00,site7_start11845,2022-05-11 12:00:00
site6_start12717,6,test,2022-06-15 21:00:00,2022-06-16 20:00:00,2022-06-16 20:00:00,2022-06-16 21:00:00,2022-06-17 20:00:00,site4_start10646,2022-03-22 13:00:00
site6_start12718,6,test,2022-06-15 22:00:00,2022-06-16 21:00:00,2022-06-16 21:00:00,2022-06-16 22:00:00,2022-06-17 21:00:00,site0_start12480,2022-06-06 23:00:00
site6_start12719,6,test,2022-06-15 23:00:00,2022-06-16 22:00:00,2022-06-16 22:00:00,2022-06-16 23:00:00,2022-06-17 22:00:00,site5_start10515,2022-03-17 02:00:00
site6_start12720,6,test,2022-06-16 00:00:00,2022-06-16 23:00:00,2022-06-16 23:00:00,2022-06-17 00:00:00,2022-06-17 23:00:00,site3_start11501,2022-04-27 04:00:00
site6_start12721,6,test,2022-06-16 01:00:00,2022-06-17 00:00:00,2022-06-17 00:00:00,2022-06-17 01:00:00,2022-06-18 00:00:00,site7_start11525,2022-04-28 04:00:00
site6_start12722,6,test,2022-06-16 02:00:00,2022-06-17 01:00:00,2022-06-17 01:00:00,2022-06-17 02:00:00,2022-06-18 01:00:00,site6_start10343,2022-03-09 22:00:00
site6_start12723,6,test,2022-06-16 03:00:00,2022-06-17 02:00:00,2022-06-17 02:00:00,2022-06-17 03:00:00,2022-06-18 02:00:00,site8_start11434,2022-04-24 09:00:00
site6_start12724,6,test,2022-06-16 04:00:00,2022-06-17 03:00:00,2022-06-17 03:00:00,2022-06-17 04:00:00,2022-06-18 03:00:00,site3_start12310,2022-05-30 21:00:00
site6_start12725,6,test,2022-06-16 05:00:00,2022-06-17 04:00:00,2022-06-17 04:00:00,2022-06-17 05:00:00,2022-06-18 04:00:00,site3_start12153,2022-05-24 08:00:00
site6_start12726,6,test,2022-06-16 06:00:00,2022-06-17 05:00:00,2022-06-17 05:00:00,2022-06-17 06:00:00,2022-06-18 05:00:00,site4_start12562,2022-06-10 09:00:00
site6_start12727,6,test,2022-06-16 07:00:00,2022-06-17 06:00:00,2022-06-17 06:00:00,2022-06-17 07:00:00,2022-06-18 06:00:00,site6_start11546,2022-04-29 01:00:00
site6_start12728,6,test,2022-06-16 08:00:00,2022-06-17 07:00:00,2022-06-17 07:00:00,2022-06-17 08:00:00,2022-06-18 07:00:00,site0_start10706,2022-03-25 01:00:00
site6_start12729,6,test,2022-06-16 09:00:00,2022-06-17 08:00:00,2022-06-17 08:00:00,2022-06-17 09:00:00,2022-06-18 08:00:00,site8_start12658,2022-06-14 09:00:00
site6_start12730,6,test,2022-06-16 10:00:00,2022-06-17 09:00:00,2022-06-17 09:00:00,2022-06-17 10:00:00,2022-06-18 09:00:00,site8_start11752,2022-05-07 15:00:00
site6_start12731,6,test,2022-06-16 11:00:00,2022-06-17 10:00:00,2022-06-17 10:00:00,2022-06-17 11:00:00,2022-06-18 10:00:00,site4_start12725,2022-06-17 04:00:00
site6_start12732,6,test,2022-06-16 12:00:00,2022-06-17 11:00:00,2022-06-17 11:00:00,2022-06-17 12:00:00,2022-06-18 11:00:00,site2_start11266,2022-04-17 09:00:00
site6_start12733,6,test,2022-06-16 13:00:00,2022-06-17 12:00:00,2022-06-17 12:00:00,2022-06-17 13:00:00,2022-06-18 12:00:00,site4_start10753,2022-03-27 00:00:00
site6_start12734,6,test,2022-06-16 14:00:00,2022-06-17 13:00:00,2022-06-17 13:00:00,2022-06-17 14:00:00,2022-06-18 13:00:00,site5_start12703,2022-06-16 06:00:00
site6_start12735,6,test,2022-06-16 15:00:00,2022-06-17 14:00:00,2022-06-17 14:00:00,2022-06-17 15:00:00,2022-06-18 14:00:00,site0_start11293,2022-04-18 12:00:00
site6_start12736,6,test,2022-06-16 16:00:00,2022-06-17 15:00:00,2022-06-17 15:00:00,2022-06-17 16:00:00,2022-06-18 15:00:00,site4_start11635,2022-05-02 18:00:00
site6_start12737,6,test,2022-06-16 17:00:00,2022-06-17 16:00:00,2022-06-17 16:00:00,2022-06-17 17:00:00,2022-06-18 16:00:00,site8_start11369,2022-04-21 16:00:00
site6_start12738,6,test,2022-06-16 18:00:00,2022-06-17 17:00:00,2022-06-17 17:00:00,2022-06-17 18:00:00,2022-06-18 17:00:00,site5_start10848,2022-03-30 23:00:00
site6_start12739,6,test,2022-06-16 19:00:00,2022-06-17 18:00:00,2022-06-17 18:00:00,2022-06-17 19:00:00,2022-06-18 18:00:00,site0_start12336,2022-05-31 23:00:00
site6_start12740,6,test,2022-06-16 20:00:00,2022-06-17 19:00:00,2022-06-17 19:00:00,2022-06-17 20:00:00,2022-06-18 19:00:00,site3_start12355,2022-06-01 18:00:00
site6_start12741,6,test,2022-06-16 21:00:00,2022-06-17 20:00:00,2022-06-17 20:00:00,2022-06-17 21:00:00,2022-06-18 20:00:00,site7_start11095,2022-04-10 06:00:00
site6_start12742,6,test,2022-06-16 22:00:00,2022-06-17 21:00:00,2022-06-17 21:00:00,2022-06-17 22:00:00,2022-06-18 21:00:00,site3_start12589,2022-06-11 12:00:00
site6_start12743,6,test,2022-06-16 23:00:00,2022-06-17 22:00:00,2022-06-17 22:00:00,2022-06-17 23:00:00,2022-06-18 22:00:00,site1_start10892,2022-04-01 19:00:00
site6_start12744,6,test,2022-06-17 00:00:00,2022-06-17 23:00:00,2022-06-17 23:00:00,2022-06-18 00:00:00,2022-06-18 23:00:00,site4_start10732,2022-03-26 03:00:00
site6_start12745,6,test,2022-06-17 01:00:00,2022-06-18 00:00:00,2022-06-18 00:00:00,2022-06-18 01:00:00,2022-06-19 00:00:00,site3_start10910,2022-04-02 13:00:00
site6_start12746,6,test,2022-06-17 02:00:00,2022-06-18 01:00:00,2022-06-18 01:00:00,2022-06-18 02:00:00,2022-06-19 01:00:00,site4_start10837,2022-03-30 12:00:00
site6_start12747,6,test,2022-06-17 03:00:00,2022-06-18 02:00:00,2022-06-18 02:00:00,2022-06-18 03:00:00,2022-06-19 02:00:00,site4_start11410,2022-04-23 09:00:00
site6_start12748,6,test,2022-06-17 04:00:00,2022-06-18 03:00:00,2022-06-18 03:00:00,2022-06-18 04:00:00,2022-06-19 03:00:00,site1_start10991,2022-04-05 22:00:00
site6_start12749,6,test,2022-06-17 05:00:00,2022-06-18 04:00:00,2022-06-18 04:00:00,2022-06-18 05:00:00,2022-06-19 04:00:00,site7_start10436,2022-03-13 19:00:00
site6_start12750,6,test,2022-06-17 06:00:00,2022-06-18 05:00:00,2022-06-18 05:00:00,2022-06-18 06:00:00,2022-06-19 05:00:00,site0_start10569,2022-03-19 08:00:00
site6_start12751,6,test,2022-06-17 07:00:00,2022-06-18 06:00:00,2022-06-18 06:00:00,2022-06-18 07:00:00,2022-06-19 06:00:00,site1_start10602,2022-03-20 17:00:00
site6_start12752,6,test,2022-06-17 08:00:00,2022-06-18 07:00:00,2022-06-18 07:00:00,2022-06-18 08:00:00,2022-06-19 07:00:00,site6_start10977,2022-04-05 08:00:00
site6_start12753,6,test,2022-06-17 09:00:00,2022-06-18 08:00:00,2022-06-18 08:00:00,2022-06-18 09:00:00,2022-06-19 08:00:00,site6_start12334,2022-05-31 21:00:00
site6_start12754,6,test,2022-06-17 10:00:00,2022-06-18 09:00:00,2022-06-18 09:00:00,2022-06-18 10:00:00,2022-06-19 09:00:00,site0_start10642,2022-03-22 09:00:00
